100
100
46,41,32,3,16,30,49,18,36,37,18,18,31,3,30,6,38,0,28,36,28,45,0,29,19,30,29,23,45,11,24,41,5,6,47,21,38,46,41,27,35,10,47,17,15,28,25,4,30,6,42,10,3,43,40,24,23,21,47,20,33,22,12,40,30,11,11,21,9,4,48,44,16,45,13,32,25,41,36,5,47,28,16,0,23,8,24,46,29,24,17,14,46,31,4,28,44,15,49,3
22,47,49,38,43,13,22,18,4,10,26,3,39,42,3,14,0,29,13,29,3,32,46,1,13,0,30,9,18,29,14,40,29,13,30,24,28,3,44,34,13,20,37,4,12,42,19,14,22,32,46,25,14,42,29,29,42,9,38,10,40,2,2,21,17,33,45,46,36,40,30,1,12,20,6,27,12,25,43,36,9,39,14,23,33,43,4,26,4,44,38,46,46,41,18,15,26,13,11,12
5,44,13,20,16,21,47,28,48,40,17,7,32,31,32,15,26,36,43,30,30,34,26,28,25,46,46,3,10,7,17,17,3,30,37,19,4,36,0,2,27,19,10,11,2,42,26,28,31,22,10,13,6,38,44,33,35,40,36,47,49,3,14,5,35,4,24,39,40,26,42,19,47,4,30,49,48,9,27,29,31,39,45,37,28,39,20,13,29,6,12,30,11,28,35,46,32,12,38,23
40,30,44,38,36,25,37,34,34,15,16,17,4,11,4,34,2,26,49,33,34,11,13,45,40,49,41,24,13,31,49,3,11,44,41,49,19,29,34,5,46,2,22,2,15,28,37,17,4,38,0,38,0,13,33,42,14,26,16,27,8,18,31,21,12,24,23,33,3,7,40,49,11,12,4,26,42,41,43,46,31,43,36,33,8,21,25,25,49,44,4,9,12,37,33,26,12,6,9,15
15,49,17,26,13,21,2,5,14,47,3,45,40,41,29,0,14,6,27,13,2,32,23,16,19,8,42,31,14,1,49,29,2,18,5,15,39,9,22,5,6,27,2,48,18,33,0,32,40,28,48,44,10,23,11,29,31,5,13,45,9,12,26,11,30,31,29,21,42,1,28,48,29,30,48,49,14,48,32,6,26,32,0,36,5,13,18,36,19,33,33,28,47,9,39,29,42,18,2,34
22,30,34,3,10,32,2,26,30,36,32,7,18,35,45,23,48,15,11,17,0,44,47,47,5,37,28,47,7,30,33,31,10,17,34,23,1,37,49,32,23,32,41,42,19,38,17,17,4,31,35,6,25,34,4,31,23,32,30,31,15,14,12,25,33,47,48,35,36,0,17,9,34,10,3,3,48,23,20,4,4,7,11,31,42,17,14,15,1,45,48,16,11,13,44,44,12,42,29,48
42,48,9,26,8,15,31,9,38,2,13,44,9,26,25,3,45,40,19,47,37,19,15,48,32,9,42,44,2,24,42,46,22,2,25,33,19,6,42,7,10,7,3,22,36,28,25,31,20,46,30,7,16,46,5,48,5,0,45,9,24,37,8,46,41,33,31,12,41,25,21,4,35,24,26,21,5,3,4,25,0,35,35,18,31,42,18,36,42,13,48,16,3,6,15,46,41,46,9,32
24,30,38,9,5,14,32,10,18,36,37,20,21,22,38,2,17,6,41,9,20,41,26,25,47,41,21,38,39,30,22,13,11,11,24,18,27,6,28,47,43,17,17,14,42,5,19,9,14,12,18,36,5,46,11,2,39,32,42,31,15,16,44,26,29,21,44,7,27,24,4,22,43,24,39,35,29,10,44,45,22,15,31,29,11,42,31,3,27,25,34,42,41,30,20,23,1,16,30,31
42,36,3,35,10,42,23,42,2,19,37,26,34,21,5,48,15,38,1,42,13,37,36,7,17,8,30,21,26,12,2,18,0,5,6,13,0,29,7,2,48,46,31,35,17,38,35,33,27,38,27,42,25,14,49,42,24,31,13,1,43,17,21,46,23,27,9,23,8,16,27,9,12,10,46,32,49,31,15,28,19,42,20,46,8,22,38,33,3,4,36,49,21,7,47,46,37,6,21,45
24,1,6,38,11,2,20,12,33,37,40,4,32,11,0,40,35,41,25,40,45,11,39,18,21,38,17,8,46,38,3,20,39,12,11,3,14,31,15,48,21,6,4,3,19,5,45,4,48,21,44,45,34,36,13,5,24,32,15,21,21,21,43,12,33,4,17,47,38,33,47,11,41,2,14,12,9,9,16,7,32,12,2,17,0,17,24,25,2,42,48,23,13,43,37,46,0,7,45,40
42,45,1,35,49,15,47,8,26,13,17,9,27,21,28,28,40,2,5,42,46,5,17,9,48,7,7,0,14,3,40,8,48,41,43,47,8,40,7,35,5,26,44,32,47,24,10,39,28,17,32,25,22,1,34,23,8,44,23,24,47,14,32,47,7,25,46,16,15,5,3,20,31,49,3,30,23,15,19,1,33,3,26,7,5,13,30,15,7,4,40,6,20,22,5,27,48,3,45,15
8,48,36,41,47,41,21,22,8,42,24,41,48,2,49,5,15,31,20,22,35,10,30,5,35,35,35,35,38,32,0,48,31,38,39,30,29,12,3,38,7,29,31,7,31,32,12,47,16,34,21,1,47,4,9,32,41,46,17,32,28,17,30,11,6,22,42,37,36,47,27,43,26,11,0,7,45,14,6,11,49,30,15,46,34,24,28,25,22,47,7,0,16,40,12,24,12,6,12,48
5,41,42,33,4,44,42,0,11,49,13,10,29,28,6,15,4,36,40,26,35,0,29,1,40,43,26,2,1,40,2,6,33,46,39,38,41,31,40,2,32,3,14,13,32,22,28,36,8,21,15,43,21,44,46,13,37,24,17,38,14,19,46,0,16,37,38,9,18,28,11,1,33,27,14,15,49,45,4,7,18,21,2,39,15,0,4,4,25,21,44,41,40,42,41,6,29,31,15,47
9,28,0,43,5,17,10,4,14,16,13,32,37,17,23,4,18,27,10,45,48,4,36,40,46,30,49,27,11,16,25,23,45,27,18,2,46,28,9,10,47,22,42,34,42,15,39,12,42,49,7,42,6,45,35,4,27,34,32,39,0,9,12,47,38,30,0,35,10,9,45,7,33,40,44,27,5,33,39,0,34,48,44,42,46,29,47,23,13,31,14,14,42,26,13,30,8,13,15,21
24,13,30,10,3,24,37,8,9,29,10,44,29,5,36,25,34,35,1,0,16,15,16,8,44,29,41,2,45,6,25,19,21,6,31,24,30,21,35,40,0,45,34,29,0,22,7,37,10,8,39,28,23,5,39,17,36,30,22,31,38,47,3,10,3,34,34,34,5,19,26,7,15,12,37,17,34,46,6,44,6,45,25,31,0,14,1,37,44,23,20,32,22,23,42,28,8,27,14,15
48,40,23,13,2,12,33,38,8,39,35,14,35,10,47,37,24,48,26,20,23,47,2,48,20,47,26,30,24,42,46,24,32,19,40,36,31,23,24,41,14,11,7,49,21,4,39,47,3,15,17,28,14,22,26,35,19,4,15,45,46,11,19,28,32,9,16,13,32,43,4,47,4,11,48,28,16,39,25,21,7,45,49,21,17,28,6,36,32,24,31,29,37,0,9,20,12,26,33,44
19,40,43,25,1,44,3,19,33,31,42,40,26,44,12,43,22,20,31,6,44,14,35,34,16,47,4,28,25,39,25,46,29,18,21,33,12,25,4,46,6,47,38,34,41,0,27,13,23,10,21,17,26,7,3,42,6,7,21,31,49,48,29,30,16,0,13,31,27,18,29,33,15,17,17,8,20,46,23,43,8,44,12,34,3,16,29,9,25,2,42,24,0,21,5,18,24,18,49,1
38,28,37,5,48,6,13,18,5,38,11,15,33,23,0,36,41,29,48,17,33,42,41,33,16,46,1,40,17,3,43,7,33,32,13,31,39,28,49,44,19,12,9,2,38,11,40,29,42,40,46,25,33,38,10,1,36,14,43,5,17,36,13,0,19,28,32,10,8,33,6,27,48,17,31,36,29,22,15,23,14,14,1,47,2,11,0,40,25,43,46,42,32,11,45,3,41,29,13,49
12,19,29,12,36,10,48,17,34,16,43,49,30,44,48,34,7,49,26,33,44,24,27,26,35,24,29,28,3,44,30,18,13,9,30,2,21,31,19,6,47,12,7,29,8,5,15,16,6,41,49,3,16,28,29,3,3,11,32,6,5,12,26,19,23,7,23,44,40,44,2,39,7,9,18,17,17,33,33,23,26,34,26,44,13,8,48,18,19,32,26,26,46,3,47,19,12,20,13,2
15,16,41,24,27,11,41,44,46,25,18,22,9,46,17,24,6,17,44,25,49,21,4,45,26,1,14,38,22,29,42,39,47,35,13,25,46,4,19,42,31,39,16,43,36,35,17,42,2,12,20,3,35,24,48,11,27,14,1,49,44,43,40,41,28,3,16,26,10,38,18,41,27,36,34,15,22,4,10,26,18,32,30,5,8,28,16,35,45,17,37,39,10,27,32,40,31,1,16,43
39,36,34,18,22,21,34,46,27,46,23,47,28,3,2,36,33,18,21,28,37,8,17,49,38,2,39,21,5,5,14,44,41,0,14,15,23,48,12,0,44,35,49,24,38,1,10,21,21,34,2,8,44,19,7,32,23,46,3,28,3,17,24,44,20,39,10,43,39,24,44,36,9,43,10,49,47,21,22,18,5,24,29,49,46,36,34,19,35,37,0,38,7,24,35,27,15,47,22,5
21,18,43,30,14,3,31,11,26,3,31,33,28,10,33,26,49,19,45,34,6,47,24,15,22,11,44,39,8,17,44,31,35,39,11,1,43,42,12,19,48,44,3,28,6,38,4,5,7,49,41,15,49,18,33,23,29,29,12,40,48,9,21,36,48,35,37,41,29,0,13,27,46,18,5,2,8,9,10,17,11,3,34,10,21,17,33,3,49,47,43,47,6,14,33,5,49,21,48,31
23,13,8,21,31,14,25,41,25,35,8,38,39,43,48,12,12,33,15,11,31,10,11,39,27,46,44,28,17,45,9,42,8,18,13,40,34,39,33,11,26,42,0,17,37,48,32,49,34,49,13,17,10,26,6,37,22,1,17,42,48,27,36,6,47,0,48,31,41,32,42,17,24,44,37,13,43,19,12,29,18,27,46,30,5,2,19,28,5,37,20,3,14,6,12,13,8,10,46,1
42,38,21,18,35,8,31,30,29,46,9,47,25,7,30,31,11,49,9,19,36,31,24,2,39,36,15,0,47,11,1,41,2,22,12,37,32,45,19,11,41,28,11,19,35,43,0,46,42,11,17,31,44,42,35,33,28,3,35,27,16,37,21,20,11,33,9,46,28,28,9,22,6,22,43,43,15,43,42,10,6,9,41,0,1,26,35,30,31,21,7,48,10,28,18,23,13,28,19,44
6,31,18,13,3,11,8,21,6,0,31,12,10,24,12,13,2,49,43,34,20,3,32,30,33,0,6,49,30,27,43,37,8,11,2,14,24,10,37,30,11,20,44,23,44,8,36,48,7,32,32,28,35,16,10,20,19,16,19,49,46,14,36,6,27,38,20,1,49,9,33,12,29,27,35,23,35,21,22,43,3,6,23,40,23,33,11,44,2,32,43,0,47,30,6,24,20,29,26,21
38,11,33,18,39,18,43,26,40,17,21,45,24,44,36,49,30,49,43,34,31,38,34,28,18,40,5,41,21,33,12,10,44,46,28,35,16,21,12,8,39,33,4,15,30,42,16,10,41,9,44,24,49,30,5,20,22,10,11,44,43,23,4,39,21,34,25,38,5,39,46,46,22,2,11,4,44,29,14,35,38,10,12,38,40,17,10,15,27,21,9,22,46,15,11,18,49,38,8,6
27,4,5,2,7,18,6,3,48,23,41,38,33,3,28,26,20,38,41,47,9,2,21,6,19,32,26,20,21,34,28,0,40,33,2,49,2,11,3,0,34,46,38,19,49,17,45,19,5,38,18,17,42,39,23,11,23,1,33,44,37,12,47,27,45,1,29,47,12,34,49,48,30,38,18,29,7,15,0,12,6,18,29,48,7,4,12,30,5,45,27,42,9,26,22,5,27,3,4,42
37,4,42,17,44,12,48,1,28,48,13,34,16,45,34,25,49,46,7,7,44,34,1,3,12,25,10,40,28,15,34,15,21,26,34,15,39,32,16,19,30,31,5,46,26,39,21,28,38,29,35,34,15,36,39,28,14,0,20,42,17,6,8,40,32,42,5,23,25,23,42,5,4,49,4,31,39,27,9,29,6,46,13,24,34,2,4,48,4,26,41,23,32,1,13,16,45,20,40,22
43,34,28,48,36,34,31,25,11,42,4,18,38,19,44,24,23,48,23,28,26,16,3,8,17,17,24,14,39,16,37,33,3,17,33,39,1,14,16,12,6,22,32,46,41,26,20,16,26,43,46,2,11,0,12,30,19,39,45,8,5,32,41,10,49,26,1,0,40,17,14,48,39,47,44,32,25,15,49,4,10,45,6,22,47,21,2,16,10,47,25,17,31,18,28,30,45,31,32,37
49,47,36,40,46,30,23,21,47,24,25,8,21,34,32,19,5,34,35,17,34,12,34,17,33,14,48,30,46,32,17,47,31,5,37,27,38,12,49,35,38,26,45,10,10,27,29,17,14,16,34,48,29,21,15,14,35,15,44,33,0,13,32,31,19,20,9,7,34,10,44,23,36,40,35,49,17,14,16,31,30,3,31,11,24,49,25,11,16,19,47,16,35,29,0,4,1,11,13,36
21,7,11,9,47,46,10,15,12,29,48,44,32,32,6,8,31,33,19,47,5,18,16,40,48,16,44,49,27,9,35,0,16,48,11,14,44,24,31,6,3,29,1,37,11,9,45,44,42,16,44,49,35,10,39,33,28,35,34,7,44,20,9,11,18,22,27,15,46,8,23,1,39,26,38,3,35,35,49,30,2,43,29,39,3,21,24,33,8,8,40,3,30,49,16,1,24,45,16,20
5,41,22,44,18,12,49,5,48,49,35,2,42,17,43,48,40,17,31,48,27,24,3,8,25,21,9,49,16,27,20,21,18,44,18,38,8,19,44,6,18,31,10,13,48,5,11,40,22,44,39,2,18,44,10,44,16,21,43,34,48,15,8,18,11,26,7,20,45,3,26,16,34,39,29,33,44,42,23,19,36,14,21,7,9,33,3,27,4,46,11,4,14,19,24,25,47,33,45,45
36,24,11,21,13,42,6,9,34,31,30,22,46,3,31,7,36,34,34,42,31,45,48,47,17,23,22,14,8,18,9,45,44,22,18,7,16,26,18,2,7,49,25,5,4,6,12,41,43,46,35,24,44,34,23,11,9,45,27,17,15,37,14,9,11,32,18,30,10,39,32,18,38,9,25,42,18,38,35,11,36,21,37,30,5,10,43,14,7,21,33,23,10,48,34,23,32,3,3,43
42,36,13,32,45,38,26,15,28,14,26,15,35,13,47,42,25,43,8,33,14,41,8,26,41,42,49,26,45,3,21,39,39,34,23,36,24,0,4,3,14,30,20,1,46,19,45,21,12,3,6,28,46,14,4,38,7,4,16,4,7,37,44,48,21,19,36,47,19,40,2,35,21,22,38,19,44,33,42,6,36,49,35,33,15,41,23,22,45,39,29,2,26,25,2,49,44,39,48,16
29,1,1,2,25,40,23,19,25,16,28,12,17,15,47,32,6,22,7,2,11,38,6,39,13,11,40,7,0,38,23,31,41,27,36,17,19,9,38,44,27,18,6,46,33,5,31,40,27,38,44,40,26,2,29,41,13,21,48,15,12,24,47,3,1,35,22,22,46,13,16,24,31,25,20,15,30,1,7,8,41,3,0,19,5,32,12,19,3,11,34,15,37,33,21,40,20,45,12,17
8,30,43,40,5,15,7,36,19,16,46,12,19,46,32,24,28,44,45,34,7,30,1,46,15,22,36,36,20,0,5,28,31,0,20,36,15,29,24,34,45,22,47,14,19,31,41,49,27,36,35,37,18,37,33,36,11,22,24,31,24,29,12,5,29,34,44,46,14,18,31,11,41,30,28,12,13,19,13,40,7,49,27,26,36,13,12,47,35,38,31,9,17,43,17,48,27,13,44,43
33,27,5,26,9,33,38,22,4,4,15,11,3,44,39,41,7,3,40,44,41,21,6,10,16,25,10,46,38,7,39,21,36,46,48,46,31,38,20,37,42,35,1,45,32,42,38,39,46,29,36,39,0,42,2,19,17,14,17,5,21,6,28,8,5,26,6,38,15,28,26,7,16,29,5,48,21,43,37,19,24,23,9,27,17,13,46,34,27,13,41,49,21,20,9,28,48,17,17,13
45,45,23,11,24,30,11,47,25,49,17,0,24,28,27,44,41,25,30,18,40,22,19,13,44,28,42,42,47,11,8,45,8,33,6,34,15,18,31,40,19,48,42,45,26,21,41,17,48,22,38,38,46,7,2,40,38,44,34,35,7,44,30,15,29,39,49,44,9,30,37,30,31,31,27,7,5,19,27,3,41,17,42,37,24,46,29,14,42,15,2,49,12,32,14,41,23,15,38,34
45,27,14,28,10,42,38,15,13,15,19,4,32,13,43,8,9,24,23,1,39,25,2,3,9,18,47,35,33,37,19,30,16,34,9,26,28,47,42,43,14,13,47,48,28,42,6,37,16,31,40,7,8,44,13,18,12,10,3,47,47,22,27,13,8,36,41,38,35,35,31,1,48,30,49,26,24,8,15,40,39,7,0,48,1,13,18,15,25,21,12,24,45,40,39,6,28,30,46,16
16,30,17,16,10,17,43,37,27,10,27,16,18,29,16,21,44,34,37,19,7,1,43,5,41,32,11,22,15,7,38,31,39,7,47,0,26,42,39,3,5,18,22,23,48,38,46,42,25,35,14,32,37,9,37,30,42,0,2,9,8,42,40,49,0,39,1,26,34,40,32,39,9,4,14,7,42,10,1,17,46,15,2,35,25,41,15,19,42,20,28,2,12,20,1,14,11,3,43,45
43,25,34,2,29,48,11,23,11,13,43,9,30,45,44,7,36,11,28,30,31,8,32,44,28,34,10,42,39,3,37,32,28,24,37,7,24,48,31,35,13,26,46,46,21,42,3,9,4,34,40,35,42,24,31,23,10,42,15,49,45,4,32,26,28,21,35,5,19,18,42,35,44,39,31,17,31,36,27,35,20,19,23,15,43,6,40,4,48,5,5,46,11,39,24,42,10,9,47,30
28,39,17,22,28,48,40,12,36,19,47,9,38,22,26,33,29,16,39,29,23,45,27,34,34,1,26,45,11,25,27,39,15,46,11,45,46,3,7,32,22,7,43,10,29,19,46,8,35,35,40,8,32,17,45,19,19,21,14,30,47,43,21,14,39,32,9,35,38,17,19,10,24,13,23,5,34,19,16,20,6,6,30,39,23,25,8,42,49,24,24,46,19,45,12,10,30,21,47,18
40,16,28,16,31,1,22,16,22,38,38,29,46,18,20,19,44,28,14,43,4,40,41,23,36,3,35,16,26,32,36,19,0,14,35,32,18,7,0,40,47,38,21,43,8,41,15,2,19,31,47,25,21,40,0,7,45,35,25,22,19,11,41,20,28,28,4,48,36,6,38,35,44,12,31,4,3,46,9,25,27,6,0,0,49,3,8,44,38,35,18,8,49,9,30,27,38,34,27,26
40,17,13,36,29,44,42,33,42,1,8,21,10,10,22,9,13,32,3,2,17,24,12,16,35,44,45,23,30,22,1,20,40,17,8,19,13,0,2,6,4,12,29,14,23,1,23,36,35,28,40,3,2,4,21,38,48,17,13,28,41,17,0,31,36,10,3,49,13,7,5,17,20,35,31,43,38,6,29,24,36,22,29,41,26,0,31,27,19,46,5,11,15,8,44,1,20,47,1,33
5,6,0,27,43,33,20,34,41,1,10,28,23,41,21,2,43,2,29,13,48,36,26,16,44,22,17,17,22,18,0,29,27,3,6,22,38,26,8,30,29,18,10,3,9,31,5,5,35,36,18,35,22,46,1,19,20,19,36,42,37,38,21,16,41,29,39,32,7,49,12,37,18,24,42,29,5,47,34,40,35,4,25,7,2,27,26,23,48,14,17,37,3,41,4,46,20,45,28,28
44,40,17,14,14,9,44,21,8,30,13,43,37,39,0,39,18,29,14,16,43,34,3,48,27,9,45,47,4,23,27,1,14,44,15,30,5,9,4,13,42,17,6,29,8,9,20,26,38,37,44,33,23,0,32,0,9,27,49,16,0,29,17,16,23,32,49,29,44,3,44,38,20,1,19,29,10,41,7,0,28,4,35,3,4,17,3,15,46,3,33,47,34,0,15,9,35,14,40,31
17,35,19,40,36,40,21,48,31,28,0,10,32,35,13,38,3,19,4,49,24,37,48,8,40,14,17,27,30,8,10,0,43,31,40,31,21,11,29,2,41,29,14,24,14,30,14,19,49,18,21,25,8,19,33,0,33,0,29,16,10,41,16,5,22,6,36,43,19,17,47,10,48,12,36,15,42,1,34,43,21,5,18,31,27,1,33,10,3,14,28,16,5,44,21,27,0,8,22,21
25,20,34,26,32,20,41,26,23,25,19,47,33,39,30,10,42,14,22,47,28,1,13,36,45,37,13,48,45,36,19,22,8,5,48,42,28,39,18,1,17,39,0,0,30,31,10,22,47,34,19,27,35,35,13,31,22,29,31,19,15,2,43,25,8,44,17,36,35,37,39,2,26,40,4,6,23,16,30,22,1,1,49,36,38,15,19,10,44,2,31,11,5,27,36,13,21,3,1,6
40,40,11,18,32,15,26,5,32,6,27,33,9,29,21,48,44,43,10,38,45,42,1,0,21,37,15,42,42,18,48,34,9,9,2,43,27,30,1,9,38,28,44,47,9,17,47,5,10,8,43,6,2,46,8,23,33,24,15,25,42,15,11,3,27,15,47,4,45,48,15,35,28,11,33,40,28,32,45,39,40,41,45,44,37,5,17,23,29,34,0,24,2,12,29,31,27,28,37,25
28,2,10,9,13,45,49,41,28,46,32,18,37,27,13,27,33,32,0,14,19,0,40,21,12,22,4,42,2,41,17,31,43,27,40,8,23,41,1,3,37,34,21,27,13,36,4,48,21,4,15,40,6,7,13,21,29,17,13,32,8,32,15,3,11,7,13,36,48,14,39,37,48,13,14,14,49,20,12,22,26,27,14,33,35,29,4,16,46,19,0,6,3,15,11,14,22,24,1,22
39,40,10,39,3,26,3,5,47,18,27,23,45,44,6,32,23,12,1,20,33,1,28,36,19,42,3,43,18,4,16,9,46,26,49,2,2,4,9,49,22,36,25,20,30,33,4,4,46,5,26,31,7,6,20,28,0,23,21,19,29,37,28,27,15,29,29,18,34,38,19,8,27,44,28,9,28,33,15,26,38,43,9,47,0,29,27,2,4,49,21,33,38,0,11,4,29,42,24,15
31,45,24,10,42,4,19,22,37,35,48,28,30,9,27,32,39,5,35,43,4,6,29,44,8,40,48,40,32,22,7,15,18,31,25,12,38,47,34,25,34,32,5,14,43,33,47,32,38,32,28,44,40,9,38,1,49,39,41,33,13,0,1,31,34,26,43,22,23,27,47,7,11,5,24,7,38,21,41,28,5,19,24,45,30,14,46,29,3,39,15,17,40,16,0,26,44,46,48,20
25,47,29,39,2,3,46,42,24,37,20,29,9,46,27,39,13,25,21,16,17,38,35,9,4,38,35,0,34,33,20,11,30,0,0,35,3,48,27,30,38,0,11,47,46,40,38,9,18,11,28,35,49,15,44,5,3,31,6,39,14,28,1,46,28,3,31,34,2,11,16,42,11,29,41,9,20,29,21,38,43,1,25,42,16,21,0,22,2,6,11,16,36,14,14,17,18,46,3,22
7,19,14,20,0,5,29,22,36,0,10,29,3,37,22,20,8,24,42,10,32,3,28,18,18,43,35,38,41,38,10,0,9,24,22,10,31,1,32,17,4,45,47,7,32,21,29,43,45,21,3,27,27,32,45,47,27,33,37,20,21,47,20,33,23,44,43,4,45,27,21,1,24,18,11,7,41,40,0,36,12,5,13,41,39,11,40,16,44,27,38,17,24,10,0,49,4,45,3,0
23,26,3,47,47,14,6,38,5,8,25,19,14,40,10,5,1,2,24,47,29,12,15,5,23,17,4,27,13,9,29,36,37,33,35,34,49,44,25,4,2,2,25,18,42,37,24,46,39,48,45,18,10,10,23,35,28,29,13,43,38,44,29,28,29,16,12,29,10,39,35,15,41,11,33,36,48,9,34,38,7,29,8,20,42,34,5,22,13,20,15,4,15,46,32,46,12,46,27,25
36,13,40,27,26,23,13,26,33,47,16,42,29,25,12,21,9,20,43,24,40,8,28,7,6,10,6,18,7,33,43,45,48,35,22,26,9,38,3,44,37,19,38,16,46,3,39,7,23,34,32,15,44,10,25,0,23,31,19,30,16,14,25,15,0,49,41,11,39,46,7,27,18,47,45,14,0,35,22,25,21,4,41,16,16,18,16,39,1,37,19,17,2,46,34,4,48,28,17,37
24,24,14,42,21,12,7,24,49,31,49,20,37,42,36,3,10,3,43,11,40,14,31,44,11,15,48,11,45,15,48,20,41,15,14,15,27,23,39,26,4,38,46,41,31,35,47,43,40,40,5,30,6,38,27,19,5,27,30,1,45,29,23,36,44,37,3,23,11,42,49,17,33,47,11,14,34,8,9,24,0,16,7,6,4,34,26,10,11,6,11,6,35,36,45,31,23,0,4,34
43,5,4,28,5,15,44,39,23,3,14,25,20,21,31,24,7,7,36,18,14,49,27,1,35,24,35,9,24,39,45,19,47,49,47,2,16,43,43,41,47,7,16,17,30,48,43,37,7,30,8,21,31,37,25,17,11,10,28,37,1,25,9,0,25,8,4,43,2,48,35,49,7,1,18,38,1,11,27,9,43,35,32,25,22,7,44,35,19,22,23,23,47,34,25,24,42,30,20,44
28,5,45,35,8,13,25,10,27,3,19,22,40,3,49,13,11,43,0,32,17,23,7,17,9,33,43,2,15,13,46,45,20,42,32,29,7,8,41,34,13,10,9,3,13,8,16,26,2,17,11,21,42,20,40,2,5,34,6,20,49,4,15,20,48,48,1,6,6,42,42,21,4,1,24,19,10,43,48,14,12,9,37,6,29,28,10,35,14,16,7,13,21,23,35,19,21,36,27,29
