100
100
21,28,32,34,34,34,31,18,36,42,7,43,34,18,29,18,17,10,43,5,13,31,5,35,9,36,23,29,39,31,23,13,10,5,47,46,39,29,16,27,21,23,20,7,41,0,26,10,12,21,15,25,4,22,13,13,8,38,44,0,19,17,13,31,22,10,27,13,39,43,41,12,18,13,20,9,15,48,21,27,19,38,5,23,11,20,38,21,8,33,21,29,0,36,11,23,49,38,38,38
32,29,3,2,43,25,12,10,23,33,40,42,24,45,17,35,17,7,8,27,40,32,6,43,18,17,18,17,8,6,8,42,38,13,44,31,38,8,43,11,44,33,5,18,30,24,5,47,31,13,26,24,45,33,17,16,2,37,35,10,43,45,4,31,8,49,14,46,7,8,9,3,43,16,21,24,40,26,23,24,40,0,48,37,33,17,5,35,4,41,48,47,38,2,31,47,3,45,45,13
5,7,16,49,23,38,23,16,16,46,40,8,46,40,46,31,7,3,19,13,46,19,12,35,21,43,34,27,41,29,40,46,36,6,45,12,46,20,28,13,19,20,21,17,10,17,1,19,23,20,34,19,39,46,4,12,42,38,41,33,20,31,31,8,38,29,20,34,49,48,47,20,18,21,38,30,40,39,1,13,11,35,33,2,34,39,16,26,30,8,9,0,39,42,10,29,21,31,14,21
31,13,43,2,34,31,32,27,22,36,40,35,21,25,37,5,15,4,31,47,12,42,49,1,35,9,33,8,40,47,31,22,12,25,26,49,8,8,26,31,46,18,16,18,44,6,25,9,10,9,6,24,3,5,27,40,16,10,49,7,9,30,31,24,5,7,23,14,17,1,47,14,19,15,34,15,21,9,24,33,18,32,7,22,39,35,12,6,47,11,15,7,44,48,31,49,5,6,15,22
9,12,38,28,30,22,44,3,32,20,39,2,5,46,26,46,33,41,4,33,4,19,40,48,17,21,0,24,29,15,49,38,30,37,18,10,10,14,15,44,35,4,48,42,3,25,38,38,18,43,21,22,14,11,21,32,34,23,6,13,38,7,1,18,45,22,30,7,36,46,3,23,2,1,15,5,28,6,44,46,49,15,21,13,29,44,47,13,17,6,29,5,13,32,26,10,4,8,17,41
4,22,14,9,24,32,14,4,38,10,1,39,26,22,4,5,18,2,20,35,10,49,40,25,32,18,36,36,27,5,29,33,28,46,42,4,28,9,8,16,19,11,5,47,35,11,4,3,15,25,38,25,26,31,3,10,49,39,49,28,46,28,12,26,24,4,30,4,15,41,20,35,2,27,34,40,39,39,43,6,16,34,32,42,15,35,5,16,26,4,45,24,32,7,1,9,13,31,13,29
22,36,16,27,15,0,17,4,41,10,13,7,46,45,2,11,32,7,30,10,11,27,34,45,36,37,4,49,19,20,30,43,6,48,20,21,1,39,28,42,2,41,0,48,38,4,12,22,11,42,34,22,19,20,17,7,8,24,8,29,46,39,22,2,39,45,25,40,34,5,35,36,48,37,37,36,41,49,10,2,43,44,26,12,17,45,19,25,19,27,4,15,18,26,19,10,23,47,2,8
2,37,46,1,26,33,39,17,32,2,21,25,48,47,39,15,43,10,40,14,40,44,32,10,23,1,22,48,0,25,8,3,14,5,6,41,40,47,10,25,49,32,0,48,31,42,13,24,4,6,41,44,2,23,7,27,24,29,26,27,4,34,30,21,41,38,14,32,35,24,7,37,8,9,37,42,1,2,18,6,8,9,2,13,32,11,40,9,41,16,36,47,3,18,18,44,6,34,26,43
11,33,32,19,45,19,13,46,24,32,4,32,41,9,45,26,20,38,37,11,6,23,11,9,43,31,4,1,16,32,46,27,18,29,48,13,0,12,9,24,46,16,9,39,25,6,15,47,44,2,11,3,27,22,12,20,3,16,21,19,1,18,46,19,49,47,32,1,9,43,26,5,9,37,44,36,45,12,34,42,16,45,45,46,19,7,16,22,26,40,44,27,10,42,46,9,39,30,12,48
23,40,5,35,27,2,21,25,16,7,17,32,4,14,28,23,21,47,48,49,39,44,28,49,36,26,10,26,6,22,26,32,13,34,17,42,38,40,17,4,48,36,38,4,0,19,30,24,18,28,23,7,22,2,6,10,30,18,36,37,40,15,19,5,49,38,48,37,28,17,43,28,4,31,33,6,2,13,30,20,43,6,29,17,8,37,27,40,5,14,27,48,31,48,3,30,36,3,19,15
21,12,45,27,45,28,33,0,41,16,22,36,22,2,3,32,39,31,22,45,47,0,45,28,0,0,8,37,4,29,4,27,41,1,6,38,30,39,38,23,5,11,10,29,15,15,11,4,46,34,1,43,36,46,23,36,49,31,25,3,12,31,32,5,33,38,44,13,29,34,38,37,47,48,16,12,14,28,19,12,12,20,8,48,19,31,36,18,15,12,23,27,43,5,33,28,43,29,43,24
13,32,11,13,32,28,27,48,6,46,11,18,19,19,18,40,2,4,10,17,18,33,47,12,40,32,42,35,11,36,9,26,18,21,41,0,49,19,49,5,15,12,25,36,33,43,26,35,49,36,5,18,19,4,32,9,36,24,44,47,10,4,25,28,25,17,31,26,36,30,31,3,44,6,40,27,1,16,14,0,3,21,18,24,25,0,36,11,25,32,10,35,38,38,16,15,7,47,41,43
29,22,48,25,30,40,4,31,7,18,32,12,42,2,38,17,3,24,31,30,9,43,17,47,31,33,13,38,32,4,33,13,29,34,38,9,24,42,43,33,13,25,47,5,29,36,24,32,12,5,14,21,49,32,19,32,15,32,23,0,38,8,13,17,42,4,27,19,46,20,2,9,47,0,16,28,38,41,11,0,46,27,24,47,9,43,32,27,27,7,27,17,15,42,35,10,46,14,31,45
36,35,6,35,35,23,13,25,16,26,28,12,4,2,12,13,47,46,42,24,3,21,41,20,16,28,30,12,42,11,9,30,47,16,15,34,41,29,12,7,5,40,21,11,42,35,27,39,31,19,15,34,41,8,5,9,37,37,21,31,1,33,12,0,1,27,36,44,8,48,1,16,38,24,27,30,10,4,21,43,24,36,30,17,45,37,26,34,24,49,15,27,34,27,27,35,7,14,29,17
14,32,33,3,7,11,35,19,15,9,12,41,45,42,8,40,31,36,24,6,38,42,35,22,21,13,8,30,29,39,48,43,22,31,48,29,42,36,0,10,45,14,1,42,9,12,33,40,48,9,48,36,3,34,11,25,47,19,5,28,8,3,23,32,37,24,13,29,10,13,39,7,28,43,49,37,5,34,27,3,46,26,42,49,10,3,26,9,24,32,39,34,37,12,17,26,36,32,6,48
46,47,5,26,40,7,13,45,41,42,1,37,20,45,39,32,0,15,43,26,49,32,10,39,47,29,15,33,12,21,34,10,21,39,36,13,48,1,9,40,45,12,29,16,7,20,0,7,36,46,33,37,28,45,26,25,27,42,11,39,15,45,1,38,36,37,2,35,40,11,27,35,25,8,3,32,29,6,41,17,2,26,4,30,21,33,8,48,25,21,39,42,16,42,31,4,29,33,41,19
46,18,7,21,29,10,5,10,16,46,27,18,24,33,1,45,16,11,46,43,32,37,36,0,30,19,4,11,4,46,33,0,16,40,23,45,2,30,5,19,28,34,39,2,18,42,49,34,5,45,28,37,35,16,39,15,35,44,28,39,42,11,41,8,1,16,6,4,46,13,25,24,0,16,26,18,11,25,4,16,23,34,6,8,2,45,25,37,41,3,28,33,15,19,44,18,35,0,24,33
15,1,7,15,20,35,35,31,11,40,47,36,26,5,46,29,1,21,18,42,26,47,26,43,18,20,12,6,22,38,39,37,42,49,5,12,34,40,43,47,30,42,33,9,48,29,38,1,2,6,43,29,5,21,22,24,43,36,30,17,27,21,7,19,20,12,31,7,2,26,4,35,20,40,44,20,21,34,21,24,40,17,5,46,40,27,22,36,16,4,3,45,25,10,14,48,22,47,5,27
25,11,12,45,1,8,16,23,42,39,49,34,6,4,32,49,33,4,35,1,8,40,46,36,1,10,34,25,9,41,4,34,2,16,32,6,24,48,31,16,39,30,1,48,36,33,47,19,40,34,21,0,24,17,36,27,30,22,3,39,13,7,26,16,26,8,24,2,8,5,21,47,37,22,45,23,7,44,44,49,28,17,0,5,37,38,32,17,11,37,8,24,47,36,42,23,46,16,25,4
23,48,4,10,20,1,33,30,46,30,31,26,47,31,31,34,20,14,3,31,1,14,7,48,0,2,23,47,20,1,3,44,49,7,4,22,9,40,4,5,20,35,33,17,19,15,4,39,29,9,22,32,23,31,31,26,33,6,25,6,7,28,0,9,36,6,31,47,46,35,4,18,22,37,38,41,2,42,32,31,1,6,16,27,40,49,3,23,5,28,29,15,6,31,24,44,38,7,41,36
44,45,5,16,35,43,10,37,37,44,21,40,1,37,17,41,36,20,16,43,0,48,8,7,29,34,3,19,43,47,6,37,44,11,6,29,6,18,17,43,12,40,33,13,27,1,6,15,23,25,8,24,23,17,33,4,3,38,24,47,35,32,36,30,43,42,11,49,10,28,44,25,18,27,40,47,30,47,12,4,22,21,30,47,40,13,1,43,1,27,42,39,9,29,21,2,21,32,3,34
11,47,9,31,27,49,29,7,48,43,11,20,14,43,19,4,6,21,0,10,0,42,1,10,21,22,14,45,4,20,29,17,17,40,1,44,41,30,4,40,25,15,12,40,11,32,46,19,5,46,29,5,39,32,15,12,4,32,7,11,2,38,28,19,30,29,16,22,11,20,14,37,37,28,29,0,12,25,20,17,22,1,25,13,34,42,27,38,24,37,1,26,27,30,48,8,11,16,32,23
38,48,12,27,26,41,28,41,18,48,8,40,49,33,5,33,26,35,24,2,22,25,29,49,7,29,7,19,45,41,44,33,39,6,10,18,49,40,9,17,38,19,10,38,5,17,23,33,2,47,35,24,23,16,24,30,45,33,1,40,27,45,25,16,3,38,36,2,28,47,20,19,17,32,7,22,49,30,7,2,30,42,26,5,9,2,37,4,36,39,47,13,34,24,31,38,14,20,42,45
17,12,14,36,46,23,10,46,5,17,48,35,10,24,42,21,29,30,27,15,19,26,30,5,1,13,45,17,33,38,12,3,2,26,39,49,1,0,45,7,17,45,44,29,19,37,0,0,17,28,15,38,6,47,45,7,11,41,25,46,31,39,1,33,18,41,34,19,43,29,26,12,24,23,42,46,10,44,46,29,24,14,19,31,13,14,40,26,7,17,23,38,7,24,24,25,17,8,44,10
40,23,23,14,48,17,12,8,11,11,39,38,27,10,19,40,24,9,17,34,27,42,22,34,18,46,11,38,5,5,0,45,30,23,11,28,42,26,38,4,39,27,42,16,39,13,8,16,22,27,0,1,19,22,37,40,21,48,28,28,6,30,25,36,4,38,17,48,14,5,4,5,35,46,23,24,11,32,40,36,9,42,37,31,17,27,23,38,25,3,18,31,33,43,20,39,33,37,38,0
44,42,5,31,41,29,6,2,11,48,38,22,41,28,3,8,5,28,48,32,31,16,16,15,11,36,4,44,25,42,46,21,37,2,3,28,33,11,30,46,9,21,18,2,1,24,12,6,2,10,40,36,28,6,1,41,44,5,38,19,0,34,43,37,38,46,15,21,7,47,17,18,20,38,23,21,14,35,29,18,48,20,4,26,26,5,18,21,13,6,42,13,40,35,2,29,33,19,2,42
16,22,13,39,10,36,10,26,23,42,44,21,12,1,48,40,8,16,13,21,24,8,36,14,43,40,45,29,9,48,23,28,22,36,17,34,22,29,10,48,21,6,19,35,7,17,26,18,35,39,39,9,47,28,26,43,18,21,24,28,21,47,8,43,34,25,27,8,6,39,6,28,46,26,13,5,45,41,23,31,33,15,42,30,45,18,25,13,42,49,43,15,49,1,11,35,28,40,43,35
30,2,15,28,30,30,35,25,22,11,8,5,28,1,37,23,19,13,36,13,14,32,29,15,35,40,0,14,30,44,1,10,48,18,40,28,48,26,5,20,39,14,27,17,15,15,40,36,30,28,0,46,10,29,12,48,21,12,14,1,8,15,14,8,35,4,36,33,32,44,6,21,10,35,38,27,2,30,13,32,9,15,31,21,46,45,19,17,9,33,19,18,0,35,28,35,39,17,21,24
11,29,45,21,14,34,48,17,16,13,1,25,31,32,49,27,29,18,45,39,4,16,9,6,3,37,44,42,4,17,16,15,46,14,38,10,0,36,29,16,2,31,42,33,15,41,12,45,11,9,34,17,25,43,24,30,30,20,23,37,37,41,2,33,7,41,45,7,29,25,24,33,6,18,18,23,11,31,18,22,40,4,42,18,49,16,48,32,38,23,19,25,17,23,8,24,16,3,32,48
28,6,31,36,26,0,10,37,31,28,11,23,35,3,41,34,21,40,16,9,15,37,34,32,11,44,7,27,48,39,25,28,47,7,15,23,9,27,12,42,7,23,15,42,27,9,27,0,1,45,10,16,33,46,49,44,41,8,23,41,47,49,19,44,8,36,19,19,13,31,11,21,4,28,15,33,39,44,34,40,40,46,7,25,42,8,21,35,16,44,26,15,45,48,11,3,36,30,22,2
13,35,23,19,14,40,5,3,35,41,46,25,37,5,2,31,15,23,19,33,17,45,48,15,45,9,18,32,41,43,34,6,30,9,25,46,49,30,2,34,21,48,11,10,5,13,42,20,36,11,3,6,8,1,21,4,12,41,38,5,36,22,11,17,33,38,13,32,19,17,17,42,15,30,3,22,44,47,42,30,10,45,36,20,48,9,26,10,3,14,17,39,38,28,8,21,19,24,6,40
41,25,32,9,5,37,31,49,36,24,32,48,21,20,19,20,30,47,32,33,14,2,24,4,32,33,28,1,9,34,41,0,11,24,11,16,13,43,18,2,19,0,0,42,20,21,14,2,19,49,37,35,1,14,39,33,47,17,37,8,3,28,8,14,4,20,33,20,15,3,22,36,3,22,28,25,44,43,30,15,42,19,2,43,33,41,28,32,11,15,40,16,46,1,33,0,21,16,22,38
19,44,24,24,17,2,1,13,45,33,30,39,3,32,34,36,25,13,21,38,30,11,5,28,12,38,31,35,4,3,23,25,48,47,1,17,2,4,30,49,38,10,39,41,44,23,29,19,38,0,8,21,12,15,49,26,3,30,12,9,34,37,36,34,37,37,1,39,41,31,38,29,43,29,22,39,3,2,10,43,2,20,14,16,35,16,43,38,46,7,49,32,44,35,16,31,24,17,20,18
0,11,49,43,40,22,34,45,26,45,39,28,15,5,47,1,21,42,41,18,49,41,2,43,28,19,27,3,36,49,23,39,10,22,32,3,46,19,48,22,14,37,3,29,45,0,32,16,42,26,36,41,19,39,36,47,8,13,2,46,15,25,35,25,48,20,28,44,39,29,19,5,18,22,34,13,22,19,30,16,45,16,9,14,7,45,13,15,11,16,14,26,43,49,3,43,21,34,40,10
13,9,15,33,31,2,47,5,23,29,23,20,47,32,36,5,29,49,22,42,17,36,18,13,38,24,6,9,10,46,22,23,7,39,8,38,43,7,45,16,36,18,38,36,0,24,43,32,26,15,24,45,2,45,8,40,19,15,1,29,13,23,4,23,13,12,11,6,22,9,25,8,27,13,46,30,38,39,12,16,5,38,11,9,33,20,1,2,37,2,33,2,28,39,25,41,4,39,49,26
48,24,36,27,40,33,9,30,24,23,46,29,12,7,40,45,29,41,0,16,46,33,19,24,25,46,17,29,35,16,5,35,43,41,15,33,24,24,15,49,48,11,30,10,20,23,7,0,14,7,18,12,43,39,36,18,36,3,47,23,22,2,9,15,45,24,0,22,48,15,23,48,28,3,10,48,28,18,0,43,27,19,7,20,8,44,40,46,49,39,20,21,41,31,36,39,5,38,11,5
3,34,6,33,39,16,32,18,36,34,13,14,3,20,36,14,16,27,10,16,16,32,37,10,13,26,49,20,14,12,28,18,46,34,1,35,0,35,5,37,20,18,3,25,41,39,39,7,16,2,25,35,36,13,45,0,39,46,22,3,8,0,23,4,34,27,41,37,14,49,26,36,19,29,12,10,18,3,20,37,5,45,22,42,10,19,44,1,15,16,7,23,17,32,27,3,9,20,40,26
19,18,12,39,49,24,1,20,30,21,7,37,19,31,31,31,0,25,33,15,44,40,38,13,22,17,16,34,37,9,12,9,27,24,0,29,1,1,49,31,25,6,20,44,39,2,25,39,27,10,6,23,2,46,36,27,13,3,13,2,14,25,13,43,49,13,22,2,15,21,35,40,29,6,36,18,8,13,9,37,24,17,11,28,13,47,5,28,2,18,31,18,43,44,12,45,8,36,49,25
8,35,15,39,41,3,10,1,16,19,38,42,39,1,21,2,49,28,31,3,47,14,24,42,8,36,39,18,22,39,45,32,26,12,22,17,15,32,18,34,3,8,26,42,10,49,47,11,28,28,16,27,42,40,21,2,28,13,23,1,2,18,35,28,31,9,47,48,41,17,32,47,25,11,41,37,10,38,48,40,16,15,19,10,7,43,13,36,6,38,39,10,8,24,38,39,34,37,38,27
4,22,26,31,33,18,19,46,6,19,38,25,34,10,35,42,3,0,30,9,40,19,19,49,43,9,38,29,48,28,9,4,3,35,35,36,3,6,34,12,26,23,37,12,35,24,6,38,27,36,49,17,7,20,16,1,31,7,32,29,35,41,33,40,29,20,27,34,27,13,46,5,38,35,19,23,10,26,13,37,14,12,6,22,34,23,25,15,30,9,46,17,3,29,8,32,0,37,16,29
0,13,36,39,48,5,14,10,31,28,49,48,42,6,22,27,29,47,44,9,6,43,28,9,22,36,41,24,23,10,5,24,25,41,15,23,47,29,36,30,7,35,30,0,43,2,29,22,49,25,33,8,18,12,19,43,0,13,19,24,23,27,0,48,20,15,23,17,44,9,0,4,47,32,6,40,35,37,15,36,14,0,44,35,14,14,28,15,27,49,41,0,28,41,0,49,8,23,18,4
35,18,8,32,1,16,24,38,3,39,24,18,40,19,3,6,35,33,21,14,34,12,16,13,5,16,12,13,39,30,18,24,1,28,8,4,45,33,42,48,24,16,18,16,37,23,23,24,8,44,38,43,9,4,8,16,20,22,32,12,4,0,36,5,30,47,11,25,32,3,26,6,22,46,23,11,20,46,36,28,42,24,23,3,29,31,22,1,3,4,13,8,6,2,15,36,49,27,14,31
32,42,39,4,38,12,16,8,10,4,39,5,28,12,10,9,44,32,11,47,36,24,7,44,26,23,31,27,0,47,10,32,39,0,39,27,12,7,38,25,11,27,30,39,41,42,1,35,25,12,35,13,38,42,8,15,15,41,44,17,38,5,0,27,5,41,6,19,48,44,46,9,23,28,0,15,21,1,2,46,13,37,11,2,32,19,19,49,12,15,17,2,20,19,31,27,10,38,47,8
34,45,19,10,24,19,27,45,21,29,43,36,19,4,40,1,26,11,2,40,27,21,43,47,40,24,27,2,12,26,12,49,21,31,9,45,3,36,42,26,17,35,14,36,42,5,39,20,18,42,10,45,13,3,45,6,28,22,10,42,48,25,41,21,6,2,17,11,38,11,37,6,47,2,44,41,9,34,11,27,28,21,25,41,27,20,49,5,44,12,49,44,37,41,15,45,43,34,7,34
